Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
1932, 290.14, 216.503, 31.5842, 158.904, 193.858, 7.84402, 11.797, 396.961, 260.497, 43.6936, 125.188, 1610.19
1933, 294.814, 217.264, 55.8248, 181.296, 202.485, 10.4686, 21.4374, 416, 274.662, 64.463, 124.351, 1762.93
1934, 292.213, 217.256, 59.2795, 179.061, 201.286, 10.2995, 23.1111, 414.81, 272.359, 67.626, 121.128, 1793.05
1935, 287.243, 212.285, 57.3715, 180.303, 206.306, 9.00943, 20.6762, 415.259, 270.926, 72.8699, 118.549, 1790.09
1936, 280.938, 213.524, 47.8491, 170.557, 202.358, 7.54069, 16.497, 409.582, 261.447, 64.1652, 114.01, 1716.85
1937, 281.067, 208.026, 41.7652, 170.973, 205.138, 7.10916, 14.7619, 408.379, 265.549, 59.7291, 111.593, 1681.74
1938, 278.897, 207.152, 35.8215, 165.184, 210.348, 6.09336, 12.1442, 397.047, 258.095, 52.6001, 107.12, 1628.15
1939, 292.83, 207.65, 36.7846, 175.991, 241.046, 7.36793, 13.9048, 418.138, 268.706, 54.3887, 105.453, 1685.63
1940, 288.098, 215.72, 32.5862, 165.25, 228.478, 6.4567, 12.7059, 409.704, 260.973, 47.8462, 102.61, 1645.75
1941, 286.044, 214.24, 29.3128, 166.555, 222.78, 5.82617, 12.0046, 416.728, 266.616, 44.0437, 101.932, 1626.56
1942, 275.666, 215.854, 25.8233, 158.105, 211.552, 5.15429, 10.1435, 423.189, 258.652, 37.8009, 100.255, 1582.76
1943, 269.56, 207.992, 22.2876, 151.663, 209.729, 4.42996, 8.20743, 419.992, 261.688, 32.9803, 97.2095, 1535.74
1944, 263.643, 203.184, 19.6471, 149.232, 210.598, 3.78877, 6.85745, 402.543, 253.333, 29.1116, 94.5719, 1487.64
1945, 262.616, 201.88, 17.3985, 144.446, 207.908, 3.48541, 5.84709, 386.429, 243.51, 25.29, 90.7724, 1439.26
1946, 262.035, 200.648, 16.3996, 141.789, 211.453, 3.1825, 4.98712, 379.943, 236.902, 23.0023, 81.5357, 1409.45
1947, 269.956, 203.01, 17.8119, 146.305, 222.52, 4.40535, 5.97924, 389.502, 237.484, 27.4143, 79.0888, 1440.36
1948, 265.736, 186.472, 16.8798, 142.12, 215.822, 4.18475, 5.65489, 384.941, 232.68, 26.6868, 77.5703, 1417.32
1949, 261.867, 181.479, 15.6426, 137.986, 210.391, 3.48569, 4.96866, 382.946, 229.322, 24.6089, 76.4029, 1385.43
1950, 258.749, 179.274, 21.588, 142.479, 213.863, 7.06596, 7.49975, 395.309, 233.117, 29.6643, 75.42, 1418.29
1951, 264.558, 177.725, 31.4023, 156.841, 226.035, 10.7785, 13.3924, 409.866, 246.66, 48.3708, 78.3631, 1537.25
1952, 256.004, 176.971, 28.2774, 149.11, 215.479, 11.1429, 12.3884, 419.016, 237.657, 46.0966, 75.9254, 1524.97
1953, 264.148, 165.776, 35.0978, 154.653, 214.096, 16.6294, 16.7977, 428.657, 239.306, 54.8169, 85.7747, 1582.41
1954, 298.366, 173.388, 71.4788, 217.605, 265.86, 24.7562, 34.0945, 487.207, 275.27, 92.9456, 99.2537, 1987.43
1955, 304.475, 202.441, 101.182, 232.442, 261.296, 28.9292, 41.899, 488.512, 271.482, 116.956, 102.879, 2211.37
1956, 314.212, 206.359, 85.1942, 208.621, 236.679, 37.7502, 37.5539, 460.198, 254.43, 100.178, 109.615, 2131.86
1957, 303.118, 219.222, 61.7697, 181.555, 221.621, 38.5166, 28.0029, 451.771, 242.68, 75.3336, 106.751, 1963.77
1958, 291.867, 225.774, 45.0949, 163.221, 218.364, 33.6504, 20.0007, 477.846, 276.2, 55.3684, 98.0674, 1838.19
1959, 286.2, 210.434, 34.1783, 154.073, 224.412, 25.8887, 14.4539, 471.095, 277.666, 41.5927, 89.4201, 1731.78
1960, 297.718, 204.51, 31.0857, 156.428, 242.518, 19.9862, 11.7402, 462.19, 269.926, 37.4343, 87.0723, 1699.47
1961, 361.303, 220.705, 62.8504, 200.828, 309.858, 24.0568, 25.2133, 500.536, 288.849, 75.1165, 82.1349, 2050.34
1962, 344.823, 259.306, 57.5738, 187.736, 277.954, 20.8251, 23.4898, 484.258, 273.159, 73.6071, 76.9234, 2044.25
1963, 337.313, 259.461, 43.0255, 165.525, 247.188, 27.7514, 17.7651, 478.652, 269.589, 57.5766, 80.1825, 1919.93
1964, 315.604, 256.943, 31.7908, 151.941, 238.889, 24.9922, 12.94, 494.208, 259.637, 42.7053, 72.2685, 1812.28
1965, 316.89, 243.664, 37.6568, 166.741, 256.949, 22.5206, 17.3939, 508.742, 282.669, 49.6859, 79.7828, 1868.26
1966, 338.418, 248.01, 56.5696, 190.154, 272.103, 26.864, 34.284, 519.084, 296.505, 69.0756, 106.247, 2072.06
1967, 341.584, 256.698, 72.3907, 199.842, 267.675, 32.6038, 48.2404, 523.855, 301.177, 80.7466, 115.55, 2224.58
1968, 328.969, 259.38, 65.262, 184.044, 249.758, 40.4911, 42.0626, 511.276, 287.315, 74.0096, 120.741, 2170.31
1969, 312.954, 256.531, 52.5334, 167.302, 237.407, 43.5879, 32.9061, 499.465, 275.162, 60.0394, 118.868, 2040.27
1970, 312.088, 251.275, 58.1884, 164.896, 239.032, 41.862, 32.5663, 499.201, 280.004, 55.9498, 115.376, 2003.9
1971, 322.673, 246.328, 87.232, 190.279, 258.188, 41.8067, 47.1043, 520.154, 298.296, 77.2695, 115.099, 2189.4
1972, 314.848, 242.486, 78.4447, 180.867, 249.406, 38.8138, 41.3075, 494.386, 280.222, 75.7276, 110.661, 2136.12
1973, 303.76, 237.058, 59.7954, 162.839, 236.164, 40.7408, 31.3888, 470.118, 262.541, 60.555, 107.004, 1972.61
1974, 298.948, 232.948, 46.1771, 156.095, 233.704, 35.8439, 23.8147, 463.322, 252.56, 48.3191, 103.18, 1858.62
1975, 327.873, 238.474, 62.5551, 180.31, 252.259, 37.2154, 35.3047, 502.701, 285.296, 59.6817, 115.293, 2031.56
1976, 341.419, 249.594, 78.2898, 208.966, 275.09, 38.5374, 45.0947, 531.13, 307.308, 83.4821, 120.572, 2273.66
1977, 347.56, 260.034, 82.1462, 213.087, 270.477, 50.1207, 47.2399, 547.635, 325.634, 91.5573, 134.191, 2396.27
1978, 338.201, 266.346, 75.8242, 198.419, 253.969, 57.1569, 44.9541, 537.662, 316.605, 80.0146, 134.544, 2346.21
1979, 317.441, 258.826, 58.6242, 177.113, 241.147, 53.7414, 34.2873, 515.88, 301.338, 63.1899, 126.281, 2167.96
1980, 322.093, 253.942, 57.4058, 179.263, 240.8, 53.0465, 35.6215, 521.856, 309.037, 60.943, 130.616, 2148.09
1981, 309.881, 249.61, 50.4418, 169.394, 234.046, 40.6862, 30.3103, 498.194, 292.381, 52.3755, 117.561, 2036.03
1982, 299.918, 240.151, 41.9214, 155.921, 225.217, 37.1407, 23.5672, 473.339, 277.085, 42.9483, 113.314, 1890.21
1983, 292.273, 234.879, 31.6803, 143.853, 220.215, 29.0854, 17.2897, 452.735, 261.476, 33.1942, 104.758, 1748.5
1984, 286.825, 227.546, 24.0953, 135.132, 217.519, 21.498, 12.6469, 439.375, 252.879, 25.1481, 96.696, 1636.08
1985, 283.933, 221.691, 19.0518, 129.417, 216.245, 15.7899, 9.46828, 427.755, 244.849, 19.8662, 90.8829, 1553.91
1986, 283.689, 218.964, 15.3518, 127.772, 217.217, 11.8311, 7.79669, 424.205, 241.522, 16.9857, 87.3109, 1510.18
1987, 282.711, 218.478, 13.6292, 126.612, 221.687, 9.10643, 7.26273, 417.85, 235.661, 16.7813, 84.3875, 1487.97
1988, 282.71, 218.06, 11.8356, 123.739, 225.353, 7.06266, 6.07448, 413.293, 231.04, 14.9105, 82.1448, 1462.66
1989, 283.956, 218.242, 10.2973, 120.996, 228.559, 5.73472, 4.9136, 409.384, 226.635, 12.5545, 80.1049, 1440.65
1990, 285.613, 219.312, 8.83615, 118.271, 229.623, 4.64126, 3.91948, 406.983, 223.501, 10.5731, 77.8392, 1421.97
1991, 285.717, 220.778, 7.50194, 114.973, 226.925, 4.01912, 3.58682, 405.635, 220.544, 9.91723, 75.9274, 1407.13
1992, 296.41, 225.026, 8.74262, 119.632, 230.387, 5.72477, 6.92441, 419.202, 228.54, 12.594, 79.213, 1455.28
1993, 298.955, 234.705, 11.9255, 129.76, 226.701, 7.99968, 13.6004, 435.459, 239.751, 17.7445, 84.3815, 1538.23
1994, 296.087, 236.762, 19.2652, 137.332, 224.37, 10.697, 16.9668, 448.939, 250.66, 22.6021, 87.7519, 1612.68
1995, 287.569, 234.246, 24.0425, 140.62, 223.436, 14.34, 16.7077, 445.447, 245.831, 29.1016, 93.3809, 1650.37
1996, 280.26, 228.999, 20.9132, 132.965, 224.696, 14.9809, 13.2026, 429.44, 237.367, 26.4036, 88.9587, 1599.81
1997, 285.94, 221.086, 21.1827, 135.74, 238.297, 14.6537, 12.5725, 423.095, 234.37, 30.9073, 85.2012, 1596.26
1998, 283.87, 218.231, 17.7205, 129.535, 236.795, 11.6735, 10.0654, 409.375, 225.621, 27.8977, 79.2231, 1541.56
1999, 281.855, 216.966, 13.102, 121.127, 229.789, 10.3788, 7.58496, 399.851, 218.286, 21.8901, 76.2621, 1473.8
2000, 277.174, 216.871, 9.70548, 116.52, 225.84, 8.17428, 5.70781, 401.518, 212.53, 17.5666, 72.4098, 1427.96
2001, 270.671, 214.803, 6.63953, 110.418, 218.563, 6.04872, 4.2466, 399.205, 211.29, 13.2258, 69.1286, 1377.96
2002, 268.238, 210.935, 4.68083, 106.835, 218.754, 4.40967, 3.2145, 390.985, 206.578, 9.77748, 66.5808, 1339.01
2003, 271.783, 208.839, 3.24758, 104.65, 226.37, 3.27301, 2.49084, 382.003, 200.964, 7.51119, 64.4052, 1317.57
2004, 280.651, 210.493, 2.25134, 102.848, 232.806, 2.48139, 1.97878, 373.398, 196.559, 5.90219, 62.5612, 1307.51
2005, 286.563, 217.029, 1.64024, 100.764, 236.035, 1.90413, 1.62788, 368.184, 191.947, 4.92575, 60.9289, 1304.67
2006, 291.401, 223.033, 1.33422, 99.1758, 234.843, 1.65211, 1.45449, 370.742, 190.58, 4.4537, 59.533, 1309.16
2007, 298.915, 228.177, 2.03876, 99.1303, 238.345, 1.63039, 1.64912, 378.802, 191.927, 5.54669, 58.4278, 1332.59
2008, 283.465, 232.421, 2.96813, 99.0386, 224.479, 1.5213, 1.91011, 385.02, 195.581, 7.82449, 57.167, 1333.13
2009, 289.561, 226.736, 8.57908, 113.925, 223.255, 2.75133, 4.55406, 409.255, 212.887, 19.0907, 61.0518, 1411.86
2010, 274.552, 223.979, 8.59251, 108.462, 211.544, 2.37955, 4.623, 404.277, 205.883, 19.7648, 58.7437, 1391.75
2011, 266.158, 212.419, 6.82124, 100.314, 203.35, 2.98513, 3.67793, 388.569, 204.06, 15.6541, 60.3852, 1332.49
2012, 263.127, 203.407, 4.7062, 95.07, 202.662, 2.84256, 2.72718, 369.598, 191.731, 11.5135, 58.073, 1275
2013, 270.584, 198.799, 3.15502, 90.9181, 207.908, 2.34209, 2.04459, 358.103, 188.124, 8.47955, 54.9056, 1240.76
2014, 282.418, 203.554, 1.95617, 87.6722, 212.149, 1.69714, 1.55614, 344.635, 179.397, 6.24364, 52.3623, 1222.47
2015, 292.981, 211.822, 1.18924, 85.0448, 212.224, 1.27203, 1.23151, 338.022, 172.196, 4.73914, 50.3397, 1216.74
2016, 300.192, 224.581, 0.592519, 82.9144, 209.219, 0.890232, 0.999208, 340.701, 169.206, 3.79002, 48.6666, 1222.32
2017, 303.26, 232.84, 0.242114, 81.0827, 205.559, 0.672408, 0.852713, 347.687, 169.756, 3.25187, 47.1338, 1232.29
2018, 301.491, 237.696, 0.181571, 78.8204, 199.715, 0.4674, 0.732158, 351.172, 171.036, 2.93939, 45.7389, 1233.36
2019, 295.253, 235.449, 0.218644, 76.4636, 193.376, 0.349143, 0.656348, 351.082, 170.055, 2.71642, 44.4438, 1221.5
2020, 289.496, 231.06, 0.142692, 74.4986, 187.281, 0.240397, 0.587561, 347.938, 168.508, 2.67248, 43.2068, 1201.88
2021, 282.38, 222.797, 0.298475, 71.9747, 181.753, 0.171617, 0.539605, 342.348, 166.536, 2.49419, 42.019, 1174.68
2022, 277.909, 214.843, 0.154272, 70.1469, 176.759, 0.112947, 0.495515, 333.822, 163.411, 2.57375, 40.9229, 1145.74
2023, 273.229, 209.885, 0.31189, 68.5883, 171.387, 0.14133, 0.46398, 325.948, 159.515, 2.44274, 39.84, 1118.28
2024, 268.314, 205.515, 0.173885, 67.332, 166.748, 0.0944631, 0.442581, 318.422, 156.38, 2.64786, 38.8497, 1093.43
2025, 262.032, 201.297, 0.290585, 66.205, 162.733, 0.128698, 0.421409, 311.715, 152.766, 2.53114, 37.8925, 1070.08
2026, 254.147, 196.484, 0.175008, 65.9047, 159.52, 0.179486, 0.426946, 305.528, 149.838, 2.99968, 37.0497, 1049.06
2027, 246.773, 190.402, 0.830887, 66.8192, 156.528, 0.214309, 0.470669, 300.06, 147.156, 3.72997, 36.2367, 1031.47
2028, 256.598, 186.091, 3.63909, 77.6593, 164.823, 1.98366, 2.85581, 309.143, 155.096, 12.9439, 38.3254, 1091.22
2029, 251.488, 187.427, 5.47578, 80.2346, 165.846, 2.95648, 4.26051, 308.045, 155.985, 15.3082, 39.5904, 1111.72
2030, 245.781, 182.865, 5.26073, 76.5605, 160.214, 3.87063, 3.71367, 300.514, 153.038, 13.8057, 39.8146, 1087.86
2031, 241.861, 179.408, 3.83152, 71.4027, 153.551, 4.79515, 2.81638, 297.926, 147.064, 10.9729, 39.5668, 1052.86
2032, 243.8, 176.702, 2.51739, 67.3645, 148.459, 4.6025, 2.05892, 295.169, 148.455, 8.58605, 37.958, 1024.65
2033, 247.97, 175.779, 1.79873, 63.7579, 144.571, 3.65505, 1.48447, 284.032, 142.631, 6.50632, 35.7033, 996.941
2034, 250.68, 176.218, 1.17718, 61.1638, 141.393, 2.75435, 1.1578, 274.796, 137.051, 5.09959, 33.8949, 974.495
2035, 249.723, 177.724, 0.763088, 58.8249, 137.923, 2.02898, 0.881706, 269.519, 132.917, 4.11414, 32.3909, 956.099
2036, 247.794, 177.844, 0.449794, 57.0636, 134.543, 1.50296, 0.712845, 268.59, 131.714, 3.46928, 31.2346, 942.92
2037, 246.649, 177.523, 0.190608, 55.4844, 131.499, 1.1565, 0.597506, 267.765, 131.14, 3.04377, 30.2428, 931.97
2038, 246.712, 176.96, 0.196521, 53.8547, 128.66, 0.907164, 0.510206, 264.61, 129.887, 2.71344, 29.3015, 921.161
2039, 243.415, 176.079, 0.143641, 52.5593, 126.013, 0.735116, 0.45467, 260.143, 127.634, 2.5643, 28.3781, 908.471
2040, 240.096, 174.998, 0.174465, 51.1092, 123.193, 0.578148, 0.396183, 255.841, 125.052, 2.40073, 27.503, 894.21
2041, 237.548, 172.789, 0.133317, 49.785, 120.486, 0.469957, 0.358564, 252.67, 123.353, 2.37871, 26.7009, 880.492
2042, 235.35, 171.246, 0.16626, 48.5401, 117.872, 0.439663, 0.34401, 249.88, 122.088, 2.28583, 25.9381, 868.154
2043, 235.748, 169.508, 0.124971, 47.5284, 115.454, 0.387989, 0.332549, 246.296, 120.39, 2.33396, 25.1724, 857.538
2044, 235.941, 168.323, 0.19974, 46.2906, 113.067, 0.360205, 0.310714, 242.799, 118.343, 2.24823, 24.4507, 847.669
2045, 236.091, 167.453, 0.129757, 45.3266, 110.866, 0.354044, 0.301065, 240.156, 117.011, 2.30149, 23.8181, 839.654
2046, 229.393, 166.13, 0.20689, 44.3637, 108.381, 0.378659, 0.298551, 238.311, 115.784, 2.23842, 23.2096, 828.723
2047, 226.006, 166.874, 0.137251, 43.3328, 106.323, 0.358125, 0.278082, 237.087, 115.411, 2.26065, 22.7193, 819.144
2048, 219.758, 166.976, 0.187358, 42.2269, 103.679, 0.325514, 0.260479, 229.501, 108.411, 2.19192, 22.1812, 804.002
2049, 213.742, 162.952, 0.132095, 41.3393, 100.932, 0.311715, 0.253488, 222.819, 103.944, 2.27398, 21.8157, 785.683
2050, 208.356, 157.446, 0.17566, 40.414, 98.4542, 0.32156, 0.25223, 218.229, 100.852, 2.23289, 21.1964, 766.674
2051, 204.608, 152.159, 0.12026, 39.7239, 96.2679, 0.283881, 0.263455, 213.582, 99.0913, 2.20413, 20.4058, 748.281
2052, 202.197, 148.869, 0.139453, 38.4664, 93.8831, 0.232312, 0.255952, 206.956, 96.2773, 2.05773, 19.7047, 729.642
2053, 201.589, 147.422, 0.159297, 37.37, 91.766, 0.239933, 0.26833, 201.353, 93.4504, 2.12157, 19.0831, 715.112
2054, 200.157, 148.026, 0.121592, 36.513, 89.7767, 0.288825, 0.26583, 196.592, 90.9169, 2.09192, 18.4804, 704.034
2055, 197.078, 149.005, 0.182851, 35.5704, 87.7619, 0.274127, 0.245448, 192.721, 88.6094, 2.14434, 17.8647, 694.29
2056, 194.663, 147.837, 0.122514, 34.7775, 85.7843, 0.296316, 0.230851, 190.589, 86.2803, 2.09153, 17.3007, 685.175
2057, 192.123, 147.595, 0.198949, 34.3941, 83.7681, 0.273546, 0.220334, 188.133, 83.9659, 2.30035, 16.7706, 677.706
2058, 189.681, 146.354, 0.160044, 33.6962, 81.1159, 0.231587, 0.190928, 184.433, 81.593, 2.33469, 16.2367, 667.45
2059, 187.949, 143.877, 0.189009, 32.8931, 78.5404, 0.566533, 0.244093, 181.433, 79.8624, 2.3455, 15.7782, 657.516
2060, 186.438, 142.404, 0.15715, 32.1167, 76.2636, 0.635158, 0.242269, 177.912, 77.907, 2.31806, 15.2946, 647.458
2061, 184.35, 140.855, 0.185444, 31.3408, 74.2256, 0.657434, 0.241547, 174.329, 75.9309, 2.30538, 14.8724, 637.196
2062, 180.5, 139.438, 0.154312, 30.5383, 72.2472, 0.669964, 0.232343, 171.25, 73.9816, 2.28124, 14.4179, 626.188
2063, 177.463, 137.531, 0.17301, 29.7329, 70.2701, 0.66604, 0.228758, 167.37, 71.9928, 2.26795, 14.016, 614.364
2064, 174.969, 134.874, 0.147532, 28.9345, 68.2686, 0.662309, 0.220982, 163.226, 70.0573, 2.25099, 13.5814, 601.934
2065, 173.109, 131.343, 0.164783, 28.1448, 66.3014, 0.667019, 0.222831, 159.299, 68.2178, 2.24169, 13.1556, 589.453
2066, 171.675, 129.573, 0.142803, 27.3743, 64.3887, 0.651404, 0.216981, 155.739, 66.3183, 2.23193, 12.7118, 578.089
2067, 169.303, 127.034, 0.162095, 26.6641, 62.6671, 0.64512, 0.216523, 152.603, 64.5191, 2.21906, 12.2879, 567.307
2068, 164.863, 124.896, 0.140681, 26.1406, 61.428, 0.655012, 0.218393, 150.193, 62.8542, 2.24695, 11.8882, 556.865
2069, 176.337, 123.304, 0.144363, 25.5425, 59.9826, 0.650456, 0.216496, 147.957, 61.1086, 2.24053, 31.3641, 562.526
2070, 188.226, 125.497, 0.153813, 24.8933, 58.4685, 0.635536, 0.209069, 179.114, 59.433, 2.24833, 42.1214, 600.782
2071, 166.217, 155.4, 0.143402, 24.2399, 56.8971, 0.616387, 0.201315, 214.156, 88.7294, 2.24279, 43.8146, 645.914
2072, 161.44, 137.31, 0.169489, 23.5856, 55.3108, 0.606709, 0.195276, 226.293, 101.839, 2.24082, 43.6974, 660.421
2073, 164.436, 136.715, 0.148728, 22.9372, 53.7546, 0.621603, 0.194982, 224.213, 102.483, 2.2208, 42.8831, 657.694
2074, 167.158, 142.873, 0.160921, 22.3095, 52.2514, 0.625961, 0.19175, 221.356, 101.887, 2.2108, 41.8264, 655.635
2075, 173.756, 152.737, 0.143645, 21.7274, 50.8592, 0.623044, 0.18937, 218.77, 99.779, 2.19036, 40.9774, 660.562
2076, 175.668, 165.118, 0.158112, 21.222, 49.5895, 0.6229, 0.189377, 215.511, 98.1886, 2.18056, 28.3551, 662.78
2077, 177.611, 135.543, 0.141486, 20.7208, 48.409, 0.633007, 0.189378, 209.37, 96.7986, 2.16516, 25.3422, 645.246
2078, 180.646, 138.634, 0.196711, 20.3442, 47.4365, 0.633826, 0.201189, 187.125, 75.161, 2.21344, 24.7687, 619.989
2079, 183.64, 147.984, 0.164306, 19.9585, 46.3974, 0.625653, 0.212355, 177.512, 68.3747, 2.39418, 24.1344, 609.291
2080, 154.112, 162.466, 0.166319, 19.4415, 45.1911, 0.617014, 0.216105, 172.236, 66.3995, 2.40199, 23.7073, 595.468
2081, 145.675, 183.376, 0.145546, 18.8956, 43.9642, 0.615054, 0.209772, 168.951, 65.1961, 2.33643, 23.4647, 590.349
2082, 145.157, 144.392, 0.156723, 18.3785, 42.7922, 0.614264, 0.202583, 165.495, 64.0643, 2.26915, 23.2281, 570.663
2083, 145.63, 139.392, 0.139564, 17.9487, 41.6908, 0.61769, 0.194812, 158.642, 62.7093, 2.2118, 23.0064, 548.615
2084, 153.016, 150.158, 0.193504, 18.0004, 40.9422, 0.634877, 0.223821, 152.76, 61.7331, 2.81406, 30.4809, 548.029
2085, 156.968, 122.482, 0.261484, 19.0772, 41.5398, 0.754469, 0.270034, 160.665, 61.4245, 3.87175, 31.4497, 555.085
2086, 168.53, 110.358, 3.69399, 27.9477, 48.1339, 1.85119, 2.31794, 188.207, 85.2666, 17.9606, 34.4233, 633.203
2087, 178.678, 112.601, 7.23513, 34.6709, 52.2515, 3.31969, 4.47697, 200.431, 94.3549, 23.167, 35.6636, 696.437
2088, 182.868, 113.987, 10.3127, 40.7237, 57.4134, 4.25719, 5.6373, 202.446, 95.6326, 29.8584, 35.0568, 749.014
2089, 188.354, 115.073, 14.4182, 48.1716, 64.8241, 5.42118, 7.0299, 207.97, 97.4837, 36.0662, 35.4252, 798.03
2090, 197.03, 116.636, 14.7255, 49.9541, 64.1347, 5.84699, 6.62617, 211.064, 98.7978, 32.1821, 35.593, 807.73
2091, 174.216, 118.851, 11.8914, 43.1906, 57.4548, 49.6331, 5.11817, 209.321, 98.6574, 24.7341, 32.9381, 786.195
2092, 160.353, 120.968, 8.67687, 36.1321, 51.5846, 55.5171, 3.67912, 214.198, 95.7621, 18.1843, 31.1956, 752.926
2093, 155.952, 133.993, 6.09291, 30.9568, 47.4737, 53.8497, 2.5912, 194.475, 74.5646, 13.3488, 30.1734, 710.984
2094, 152.801, 139.1, 4.253, 27.5049, 44.6663, 51.9328, 1.83627, 184.495, 67.9769, 9.95858, 29.5578, 678.025
2095, 152.082, 116.042, 2.97139, 25.1028, 42.6169, 50.8649, 1.31939, 178.241, 64.5902, 7.61858, 28.7226, 643.894
2096, 149.656, 114.075, 2.07175, 23.3438, 40.9658, 49.4876, 0.969902, 172.711, 61.9303, 5.98681, 27.0895, 614.423
2097, 147.361, 114.77, 1.57738, 22.2562, 39.6881, 49.0003, 0.758239, 168.619, 59.9576, 4.89141, 26.4791, 594.795
2098, 141.437, 116.682, 1.28069, 21.2591, 38.4392, 47.5502, 0.612855, 165.439, 58.5077, 4.17285, 25.8054, 579.574
2099, 140.331, 143.123, 1.54131, 22.5057, 39.34, 35.7028, 0.700852, 169.569, 63.9012, 5.29833, 32.2309, 591.365
2100, 142.304, 127.678, 1.6027, 22.3568, 38.9315, 22.5116, 0.659084, 158.992, 62.6768, 5.49624, 34.0378, 580.309
2101, 134.669, 115.808, 1.39505, 21.2255, 37.3979, 12.2912, 0.571376, 168.432, 77.6627, 4.95829, 32.762, 558.787
2102, 134.641, 114.391, 1.09986, 20.0625, 35.8919, 6.32458, 0.478419, 166.529, 76.2895, 4.31403, 31.7831, 536.97
2103, 137.822, 112.715, 0.844388, 19.3309, 34.7776, 3.15421, 0.406882, 167.658, 82.2004, 3.79613, 31.4503, 525.201
2104, 131.223, 110.15, 0.642543, 18.9429, 34.0032, 1.96366, 0.352197, 165.28, 84.2616, 3.42524, 31.2071, 513.821
2105, 127.337, 108.391, 0.484581, 18.3015, 32.9708, 1.65865, 0.31175, 168.284, 84.106, 3.10735, 29.6417, 504.208
2106, 129.729, 112.083, 0.362833, 17.6132, 31.955, 1.58786, 0.278914, 166.382, 82.3964, 2.85281, 22.6896, 496.095
2107, 131.953, 109.656, 0.29213, 17.0102, 31.0196, 20.3989, 0.260015, 161.565, 81.0069, 2.67361, 19.5751, 496.997
2108, 133.859, 105.046, 0.233636, 16.487, 30.1517, 41.0995, 0.245358, 154.28, 75.4389, 2.54182, 19.8691, 503.471
2109, 136.033, 100.874, 0.178482, 16.0285, 29.3577, 44.3791, 0.232018, 149.981, 73.0067, 2.43924, 20.5647, 505.318
2110, 143.822, 96.5769, 3.56666, 19.9743, 30.3296, 43.9407, 1.80235, 151.303, 74.5794, 5.23299, 21.9647, 532.271
2111, 148.19, 97.846, 6.17108, 23.2055, 32.8289, 43.8817, 2.76527, 152.41, 75.8215, 8.20898, 21.9992, 560.327
2112, 135.894, 100.07, 6.24329, 22.1905, 31.9295, 43.0349, 2.56652, 149.948, 74.349, 8.37755, 22.1771, 555.326
2113, 138.934, 101.331, 12.5422, 30.9465, 37.4313, 44.2149, 6.87752, 155.926, 77.4694, 17.4457, 23.5595, 614.887
2114, 147.99, 104.191, 16.1487, 36.6877, 43.9067, 33.2154, 8.46955, 162.089, 81.3033, 23.5315, 32.06, 665.075
2115, 149.109, 109.074, 19.0347, 40.4505, 47.8286, 20.8211, 9.6639, 177.079, 84.8627, 28.461, 34.0716, 709.286
2116, 145.211, 109.764, 17.1641, 37.7868, 44.4159, 12.2564, 8.29334, 179.574, 83.3932, 25.8795, 34.8036, 694.645
2117, 143.46, 110.554, 18.1298, 43.163, 48.416, 8.26908, 9.34085, 190.587, 88.5698, 31.5171, 34.2829, 720.384
2118, 205.164, 111.821, 80.9956, 110.349, 121.367, 15.335, 31.8044, 252.214, 130.209, 118.287, 41.3419, 1261.69
2119, 216.221, 135.715, 77.6152, 114.44, 125.455, 14.1681, 31.5421, 254.303, 130.63, 102.619, 42.8098, 1340.41
2120, 200.985, 140.776, 56.0733, 86.0541, 95.5621, 13.328, 23.9893, 237.627, 122.864, 74.8053, 44.3322, 1190.17
2121, 182.243, 139.901, 38.5526, 64.9823, 74.7651, 25.083, 16.9325, 249.966, 114.131, 52.8254, 42.9552, 1048.18
2122, 170.392, 138.183, 26.5918, 51.9488, 62.9788, 53.2169, 11.7951, 270.455, 134.448, 37.4508, 46.5278, 969.25
2123, 160.671, 131.351, 18.5434, 43.7032, 56.0179, 50.853, 8.27618, 253.62, 130.671, 26.9174, 43.9992, 887.907
2124, 150.591, 123.239, 13.149, 38.2609, 51.5973, 46.5383, 5.88074, 220.928, 116.074, 19.8028, 39.4597, 796.57
2125, 147.351, 118.278, 9.48908, 34.5374, 49.2008, 41.1565, 4.29123, 208.368, 106.3, 15.0979, 37.6539, 728.46
2126, 147.024, 115.49, 6.90996, 32.1712, 47.0242, 38.0226, 3.16311, 196.819, 96.2808, 12.2089, 35.7293, 681.132
2127, 146.868, 110.993, 5.09929, 30.2072, 45.1148, 33.3199, 2.37511, 187.682, 88.8405, 9.79184, 33.9734, 643.996
2128, 141.415, 108.775, 3.93536, 28.8058, 43.6281, 26.9668, 1.85112, 188.924, 92.536, 7.9382, 32.5019, 617.294
