Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
14705, 309.365, 230.992, 122.141, 220.517, 213.263, 39.2125, 78.1878, 419.707, 285.556, 129.235, 138.302, 2402.56
14706, 338.781, 240.901, 131.76, 224.876, 221.144, 65.2717, 81.9035, 426.313, 290.11, 130.754, 159.164, 2523.18
14707, 320.247, 239.303, 110.74, 201.325, 211.182, 94.7364, 66.8508, 393.284, 265.966, 115.956, 150.08, 2399.05
14708, 306.16, 232.72, 82.4723, 174.294, 198.171, 95.0747, 50.156, 365.531, 247.612, 93.4864, 148.676, 2161.71
14709, 289.151, 217.341, 59.6416, 152.86, 186.521, 78.1131, 37.0579, 340.57, 230.021, 72.5877, 131.336, 1909.01
14710, 272.777, 231.385, 42.561, 135.04, 175.592, 58.7463, 27.0595, 323.563, 219.415, 54.7135, 114.713, 1694.53
14711, 261.488, 206.674, 31.2597, 121.527, 166.568, 43.8057, 19.9197, 304.798, 204.954, 41.4987, 101.711, 1515.32
14712, 255.195, 195.263, 23.2765, 111.303, 159.676, 32.3659, 14.8754, 287.995, 191.782, 31.7978, 92.6445, 1373.41
14713, 250.344, 190.394, 17.7235, 103.931, 155.122, 24.2471, 11.677, 275.024, 181.585, 24.8658, 85.3511, 1271.36
14714, 251.484, 187.731, 16.0371, 101.581, 154.568, 19.3697, 10.4651, 267.918, 175.634, 22.6898, 82.0885, 1222
14715, 252.538, 190.384, 15.0878, 100.871, 154.493, 16.3527, 9.44522, 265.154, 173.809, 21.6152, 79.8725, 1199.66
14716, 247.34, 190.276, 12.8934, 97.9187, 150.92, 14.7706, 7.97976, 259.915, 170.082, 19.4624, 78.0429, 1168.4
14717, 242.176, 189.865, 10.713, 93.7012, 145.709, 13.608, 6.64788, 254.707, 166.723, 17.0288, 77.7755, 1132.42
14718, 237.562, 185.192, 8.89621, 89.7725, 141.117, 11.8885, 5.65377, 250.327, 164.012, 14.8131, 75.2373, 1095.92
14719, 235.985, 181.997, 9.55617, 94.1943, 140.966, 12.0698, 8.29684, 256.895, 168.836, 16.1724, 76.2637, 1107.98
14720, 264.13, 187.021, 37.457, 120.278, 156.777, 22.0588, 30.9482, 288.98, 190.604, 44.7866, 87.3516, 1366.35
14721, 282.222, 197.449, 83.6724, 147.669, 176.455, 32.4388, 55.6343, 317.488, 208.785, 92.0931, 89.3185, 1733.7
14722, 272.62, 201.66, 93.8653, 146.25, 176.329, 45.2663, 53.7896, 310.378, 202.756, 106.709, 88.5136, 1825.94
14723, 258.195, 179.791, 73.9453, 129.414, 163.719, 54.292, 40.436, 289.275, 188.707, 88.4852, 85.4623, 1675.14
14724, 244.867, 171.186, 53.1898, 113.607, 151.741, 46.8732, 28.9199, 276.663, 182.83, 66.0723, 77.1674, 1481.99
14725, 241.798, 162.923, 38.9914, 108.347, 149.402, 36.7407, 22.4616, 278.262, 185.132, 52.8513, 70.7667, 1364.81
14726, 248.562, 161.314, 32.4541, 114.21, 155.996, 30.6762, 22.6357, 282.669, 186.25, 48.1791, 70.177, 1347.91
14727, 248.107, 163.247, 29.7482, 115.322, 156.629, 28.3477, 23.1792, 299.701, 180.262, 42.9533, 70.1851, 1348.67
14728, 249.119, 155.454, 25.9276, 107.774, 149.045, 29.6112, 19.8954, 305.237, 171.32, 35.3951, 75.4122, 1307.89
14729, 248.154, 153.571, 21.3925, 101.252, 143.499, 29.1078, 16.9229, 304.795, 166.401, 28.5821, 74.1646, 1256.88
14730, 248.15, 166.721, 17.2281, 96.7058, 141.008, 23.5654, 13.3121, 279.35, 139.828, 24.4103, 71.0163, 1199.56
14731, 255.806, 170.411, 14.0548, 92.8048, 137.137, 17.919, 10.1343, 263.994, 129.19, 20.9116, 68.526, 1150.76
14732, 252.733, 186.8, 11.0773, 86.6113, 131.719, 13.4629, 7.72925, 256.731, 126.893, 17.2995, 66.0454, 1108.2
14733, 247.465, 182.678, 8.68507, 81.5265, 126.833, 10.346, 6.05952, 285.656, 160.498, 14.3231, 63.6632, 1090.74
14734, 241.085, 175.599, 6.87494, 77.5793, 122.871, 8.08654, 4.88468, 288.539, 165.319, 11.9844, 59.8851, 1062.83
14735, 235.711, 169.21, 5.88016, 75.0047, 119.469, 6.61905, 4.15256, 282.294, 162.259, 10.3666, 56.7235, 1029.02
14736, 231.835, 164.72, 7.43673, 75.6163, 118.765, 5.81083, 4.56357, 266.445, 147.639, 12.4385, 39.835, 1002.5
14737, 231.164, 177.427, 13.4048, 82.6354, 124.145, 5.68215, 7.10113, 263.86, 145.03, 21.5075, 35.4903, 1035.6
14738, 229.656, 178.629, 16.0502, 88.1693, 128.915, 6.10339, 8.74226, 260.701, 142.327, 27.239, 34.5596, 1064.81
14739, 224.53, 176.143, 13.9244, 83.9976, 125.551, 5.85729, 7.82974, 252.497, 136.733, 25.8272, 33.2293, 1038.39
14740, 219.416, 172.04, 10.2933, 77.3064, 119.165, 6.1187, 6.17793, 244.679, 131.117, 21.0048, 35.2423, 988.102
14741, 215.526, 168.561, 7.50437, 72.1853, 113.886, 5.85353, 4.78601, 238.478, 127.153, 16.4467, 53.6461, 951.757
14742, 213.378, 165.626, 5.59866, 68.7713, 110.4, 5.13403, 3.85926, 232.383, 123.772, 13.1208, 55.8817, 925.223
14743, 211.197, 164.471, 4.34377, 66.8689, 107.238, 4.49068, 3.36829, 225.837, 119.675, 10.9331, 54.7374, 903.207
14744, 207.848, 163.536, 3.45319, 64.4938, 104.08, 3.93361, 2.90031, 220.609, 116.3, 9.20566, 53.2316, 879.589
14745, 204.716, 161.448, 2.49505, 61.548, 101.177, 3.22798, 2.34174, 214.224, 110.818, 7.63522, 51.691, 852.209
14746, 203.251, 159.442, 1.85087, 59.3647, 98.769, 2.81019, 1.96438, 208.174, 106.433, 6.60891, 50.3448, 828.993
14747, 202.117, 159.469, 1.79426, 58.1978, 96.9187, 2.52482, 1.76906, 202.824, 103.451, 6.33459, 49.0965, 813.749
14748, 197.465, 160.276, 1.55698, 57.3162, 95.4335, 2.1257, 1.56642, 197.661, 100.199, 6.35202, 47.7238, 799.825
14749, 192.124, 156.571, 1.40708, 55.7772, 93.036, 1.92752, 1.44383, 192.74, 96.3276, 6.1661, 46.5601, 781.532
14750, 187.389, 151.673, 1.18618, 54.2525, 90.6821, 1.7506, 1.32832, 189.797, 94.2207, 5.79716, 45.4459, 762.465
14751, 183.274, 146.884, 0.976338, 52.7012, 88.7712, 1.54845, 1.20944, 186.303, 93.5578, 5.31342, 44.2876, 742.789
14752, 180.695, 142.993, 1.34539, 52.9764, 87.7083, 1.6533, 1.36272, 197.861, 108.556, 6.12048, 43.4175, 742.87
14753, 181.497, 141.5, 5.25929, 58.8447, 91.3541, 2.39101, 2.78198, 202.832, 113.209, 13.4167, 43.3832, 778.871
14754, 184.54, 142.473, 9.255, 61.7763, 93.9145, 2.74365, 4.05576, 203.603, 114.048, 19.2553, 43.8329, 808.213
14755, 182.603, 143.233, 9.59373, 59.2932, 91.04, 3.26688, 3.92105, 199.17, 111.298, 19.0648, 43.1361, 802.071
14756, 179.968, 142.883, 7.63224, 55.1709, 86.6273, 3.66995, 3.14638, 195.203, 108.385, 15.6668, 42.7607, 776.719
14757, 177.301, 143.314, 5.42296, 51.5614, 82.7985, 3.40073, 2.38257, 192.911, 105.894, 12.0597, 41.2879, 749.703
14758, 175.093, 143.457, 3.74051, 49.2599, 80.1537, 2.86652, 1.92788, 190.43, 104.717, 9.66515, 39.6677, 728.464
14759, 176.93, 144.026, 3.21453, 50.7709, 81.1416, 2.92461, 2.23705, 189.279, 104.292, 10.4729, 39.4239, 730.884
14760, 177.722, 147.007, 2.9076, 51.5775, 82.3329, 2.86894, 2.54163, 188.045, 103.172, 11.9142, 38.7809, 737.479
14761, 174.651, 146.56, 3.02512, 50.2286, 80.5726, 3.10141, 2.72356, 184.737, 100.509, 12.1064, 38.3911, 731.953
14762, 172.213, 143.591, 4.48013, 49.9992, 80.5651, 3.49034, 2.60475, 184.166, 98.9234, 14.6235, 37.9956, 730.723
14763, 168.789, 139.668, 5.70006, 49.7364, 79.1478, 3.63774, 2.35657, 184.968, 98.2906, 16.0836, 37.1037, 725.249
14764, 168.601, 136.278, 6.49977, 53.1765, 81.7392, 3.63421, 2.0511, 186.808, 100.418, 18.2988, 37.4949, 734.617
14765, 167.283, 136.331, 8.34493, 56.7562, 86.2684, 3.81835, 1.72787, 184.896, 99.4138, 23.3634, 36.9729, 752.521
14766, 163.749, 135.167, 8.25333, 54.5137, 84.0232, 3.61229, 1.43968, 179.469, 96.4243, 22.8704, 36.9939, 737.859
14767, 160.477, 133.613, 6.64916, 50.152, 78.7681, 3.41673, 1.2142, 175.082, 93.2228, 18.6763, 36.4424, 706.721
14768, 157.28, 129.894, 4.72575, 46.5799, 74.3052, 3.02826, 1.01004, 171.354, 90.8151, 14.738, 34.9295, 675.554
14769, 154.438, 125.089, 3.25533, 43.9579, 71.1178, 2.5605, 0.914417, 166.902, 88.893, 11.4266, 33.2239, 647.227
14770, 151.597, 121.346, 2.45201, 42.4342, 68.622, 2.12761, 0.841888, 161.561, 86.2329, 9.57839, 31.801, 623.63
14771, 148.088, 118.236, 2.15398, 40.9828, 66.5281, 1.80533, 0.761543, 156.56, 83.241, 8.4379, 30.6287, 603.19
14772, 144.751, 115.358, 2.0825, 39.7051, 64.7145, 1.59474, 0.740077, 152.628, 80.922, 7.41083, 29.6527, 585.617
14773, 142.033, 112.66, 1.6814, 38.4284, 62.9929, 1.40241, 0.689486, 148.867, 78.7174, 6.50882, 28.8607, 569.106
14774, 140.116, 109.988, 1.32572, 37.4184, 61.4546, 1.2655, 0.617368, 144.965, 76.7327, 5.68868, 28.079, 554.133
14775, 138.324, 107.589, 1.10962, 36.6274, 60.0016, 1.15843, 0.597846, 141.444, 74.9482, 5.18301, 27.3283, 541.322
14776, 136.894, 105.599, 1.27217, 36.7509, 59.6181, 1.20582, 0.702653, 139.191, 73.967, 5.85537, 26.7703, 536.066
14777, 143.497, 105.441, 2.82464, 40.6037, 62.5169, 2.93089, 2.82688, 142.869, 77.2131, 12.1425, 28.914, 568.854
14778, 146.156, 108.399, 4.09632, 42.5916, 63.6711, 4.17871, 4.42488, 144.415, 78.5377, 16.8106, 29.9744, 599.127
14779, 142.432, 109.227, 3.9797, 40.6277, 61.3153, 5.30265, 4.03217, 141.14, 76.6797, 15.7647, 30.2639, 595.923
14780, 138.299, 107.968, 3.09874, 38.0467, 58.5015, 6.06862, 3.08827, 138.45, 74.2591, 12.8513, 30.0281, 576.346
14781, 133.848, 105.244, 2.15911, 35.7921, 56.1137, 5.34067, 2.23312, 136.566, 72.8385, 9.97016, 28.2085, 552.061
14782, 130.436, 101.134, 1.467, 33.9338, 54.1115, 4.16161, 1.62559, 133.217, 71.3336, 7.94281, 26.3375, 527.423
14783, 128.309, 97.7255, 1.03474, 32.4166, 52.3827, 3.12313, 1.21065, 128.327, 68.5306, 6.56488, 24.8379, 504.739
14784, 126.519, 95.4599, 0.699979, 31.1912, 50.8625, 2.35694, 0.935215, 123.757, 65.8319, 5.59873, 23.6862, 485.592
14785, 124.893, 93.6491, 0.520114, 30.345, 49.6964, 1.82746, 0.752917, 120.155, 63.695, 5.05638, 22.7807, 471.268
14786, 123.031, 90.4788, 0.393568, 29.6691, 48.6599, 1.44503, 0.619426, 117.128, 61.7556, 4.85714, 21.9685, 459.282
14787, 120.562, 87.5223, 0.342676, 28.8767, 47.4174, 1.18971, 0.523209, 114.354, 59.975, 4.72748, 21.2549, 447.25
14788, 118.283, 85.0387, 0.275605, 27.9832, 46.1199, 0.998634, 0.453666, 111.689, 58.3074, 4.37963, 20.5875, 434.948
14789, 116.777, 82.8028, 0.299366, 27.0569, 44.814, 0.862023, 0.392354, 108.992, 56.727, 3.99023, 19.9333, 423.416
14790, 115.804, 80.624, 0.25155, 26.1856, 43.5056, 0.754441, 0.355666, 106.179, 55.2478, 3.74893, 19.3202, 412.922
14791, 114.942, 78.4643, 0.324356, 25.3389, 42.1916, 0.682427, 0.322506, 103.388, 53.7334, 3.55909, 18.7146, 403.286
14792, 114.062, 76.3633, 0.24335, 24.5547, 40.9839, 0.62994, 0.307743, 100.86, 52.225, 3.4588, 18.144, 394.299
14793, 113.018, 74.4168, 0.679885, 24.401, 40.6831, 0.667843, 0.413585, 99.1589, 51.0459, 3.87762, 17.7019, 390.12
14794, 111.298, 72.6708, 1.19746, 25.1613, 41.1727, 0.76964, 0.80771, 98.245, 50.1709, 5.67047, 17.296, 392.208
14795, 108.57, 71.1116, 2.20993, 25.7795, 40.7629, 0.894622, 1.28554, 97.1634, 49.0766, 8.40902, 16.9246, 394.749
14796, 106.512, 69.7526, 3.32118, 26.1698, 40.4555, 1.18348, 1.81068, 96.3562, 48.3717, 10.5057, 16.6878, 396.439
14797, 104.91, 68.4862, 4.13404, 26.0172, 40.0227, 1.59666, 2.10968, 95.0243, 47.6482, 10.4962, 16.5275, 393.702
14798, 102.879, 66.9335, 3.85695, 24.9822, 38.5735, 1.8349, 1.93989, 92.5327, 46.6398, 9.26604, 16.2534, 383.555
14799, 101.285, 65.1768, 2.9664, 23.6077, 36.9495, 1.94619, 1.599, 89.8608, 45.3499, 7.69965, 15.705, 369.651
14800, 98.6774, 63.4257, 2.19761, 22.377, 35.6562, 1.91368, 1.27981, 87.3956, 44.1489, 6.69294, 15.1829, 355.942
14801, 96.3405, 61.763, 1.84588, 21.8764, 34.8967, 1.71924, 1.14406, 85.5178, 43.3673, 7.09598, 14.6215, 346.965
14802, 94.9356, 60.2868, 2.07623, 22.86, 35.0445, 1.5846, 1.23679, 84.5594, 42.8396, 9.82382, 14.1767, 347.531
14803, 94.9444, 59.2715, 3.8281, 26.6289, 37.6732, 1.84672, 2.19978, 85.6011, 43.4905, 15.5643, 14.0265, 369.276
14804, 95.6604, 58.8712, 6.17072, 29.0098, 40.247, 2.46038, 3.66897, 87.187, 44.5618, 19.1039, 14.079, 391.014
14805, 94.2606, 58.3079, 6.22, 27.6432, 39.3169, 2.43813, 3.54102, 85.2775, 43.2775, 17.8553, 13.7485, 386.722
14806, 92.6022, 57.3164, 5.35745, 25.7774, 37.1878, 2.58592, 2.92222, 83.3463, 42.3229, 15.7658, 13.5268, 371.495
14807, 90.5734, 56.1095, 5.11625, 25.321, 35.9777, 2.3878, 2.51206, 82.6364, 41.7698, 13.7442, 13.0536, 357.744
14808, 88.6119, 54.6997, 4.51315, 23.9697, 34.3486, 2.03168, 2.16338, 81.3422, 41.0589, 11.6512, 12.5239, 342.401
14809, 86.6857, 53.2158, 3.47678, 22.4553, 32.7195, 1.61116, 1.72946, 79.0302, 39.7044, 9.53378, 11.9689, 325.878
14810, 84.9436, 51.6901, 2.41662, 21.2695, 31.3429, 1.25447, 1.29121, 76.2983, 37.9463, 7.91529, 11.4782, 310.288
14811, 83.2844, 50.3181, 1.95564, 20.3543, 30.1675, 0.99538, 0.963595, 73.7332, 36.4028, 6.74405, 11.0782, 298.049
14812, 81.9513, 48.959, 1.59743, 19.5753, 29.1021, 1.24768, 0.800818, 72.2788, 35.3986, 6.01783, 10.7412, 288.775
14813, 80.5755, 47.6939, 1.28443, 19.0123, 28.2074, 1.24381, 0.702933, 71.1713, 34.5692, 5.57078, 10.5164, 281.934
14814, 79.4431, 46.5772, 1.33059, 19.1626, 27.8239, 1.3043, 0.732014, 70.3557, 33.8246, 5.93181, 10.3319, 279.685
14815, 78.0096, 45.618, 2.4983, 19.7143, 27.834, 1.32358, 1.04611, 69.4182, 32.9285, 8.22319, 9.99618, 283.555
14816, 76.5117, 44.498, 3.15351, 19.2446, 27.0807, 1.29214, 1.13848, 68.1625, 31.9153, 8.79672, 9.68669, 280.857
14817, 74.981, 43.4616, 2.94081, 18.3064, 26.0184, 1.23654, 1.03183, 66.8798, 30.9624, 8.05848, 9.34131, 272.868
14818, 73.5281, 42.2539, 2.37188, 17.4015, 25.0158, 1.17515, 0.869143, 65.6485, 30.0516, 7.13557, 8.98498, 263.599
14819, 72.1019, 40.92, 1.84697, 16.6382, 24.1307, 1.11821, 0.71811, 64.5368, 29.2121, 6.28613, 8.6344, 254.627
14820, 70.7932, 39.6108, 1.4353, 15.9844, 23.3288, 1.0851, 0.612413, 63.4045, 28.3186, 5.62986, 8.31125, 246.541
14821, 69.4828, 38.3774, 1.12613, 15.4171, 22.5929, 1.057, 0.532453, 62.2843, 27.4225, 5.11798, 8.01443, 239.302
14822, 68.3354, 37.2185, 0.906175, 14.9137, 21.9181, 1.0416, 0.477897, 61.2116, 26.5674, 4.73897, 7.75489, 232.865
14823, 67.1906, 36.2129, 0.746093, 14.4491, 21.2733, 1.02146, 0.43036, 66.6912, 25.7522, 4.44623, 7.48643, 230.806
14824, 66.102, 35.2331, 0.632605, 14.0183, 20.658, 1.00701, 0.398886, 69.1276, 25.3299, 4.22147, 7.25304, 229.541
14825, 65.0355, 34.3724, 0.551436, 13.6216, 20.0741, 0.997683, 0.380156, 69.5997, 25.0665, 4.09871, 7.02387, 227.201
14826, 63.9793, 33.4777, 0.493809, 13.2409, 19.5058, 0.9873, 0.361763, 69.578, 24.8254, 4.01716, 6.78728, 224.051
14827, 62.9579, 32.5398, 0.447141, 12.8739, 18.9595, 0.977165, 0.348386, 69.4963, 24.5922, 3.95067, 6.56906, 220.661
14828, 61.9571, 31.6142, 0.413939, 12.5231, 18.4351, 0.968804, 0.338225, 69.4199, 24.3681, 3.87953, 6.3541, 217.26
14829, 60.9996, 30.7221, 0.388485, 12.1822, 17.9246, 0.961418, 0.329937, 69.3607, 24.154, 3.79787, 6.16764, 213.97
14830, 60.1115, 29.8735, 0.369089, 11.8618, 17.4336, 0.958004, 0.32458, 69.3766, 24.0015, 3.72778, 6.05538, 210.881
14831, 59.2372, 29.0709, 0.351618, 11.5484, 16.9554, 0.948191, 0.316245, 73.4562, 28.2446, 3.6644, 5.95044, 210.339
14832, 58.4014, 28.3394, 0.337105, 11.2455, 16.4931, 0.946114, 0.311008, 75.003, 29.3989, 3.60982, 5.87507, 209.766
14833, 57.6151, 27.6717, 0.350012, 11.0162, 16.0544, 0.942378, 0.307456, 75.2909, 29.413, 3.57721, 5.80908, 208.328
14834, 57.1394, 27.0754, 0.400277, 10.8098, 15.6772, 0.956803, 0.302484, 75.5036, 29.3773, 3.55457, 5.82973, 206.693
14835, 56.7257, 26.6291, 0.446475, 10.5698, 15.3249, 0.992333, 0.299104, 75.6565, 29.2951, 3.53504, 5.80623, 205.232
14836, 56.1552, 26.2239, 0.45913, 10.2896, 14.9433, 1.00782, 0.294754, 75.6565, 29.1033, 3.51177, 5.73272, 203.578
14837, 55.4777, 25.7562, 0.43886, 10.0008, 14.5432, 1.00739, 0.290446, 75.6119, 28.8835, 3.48833, 7.83628, 202.437
14838, 54.7522, 25.2015, 0.399514, 9.713, 14.1356, 0.988004, 0.279226, 75.5672, 28.6617, 3.45019, 8.38449, 201.271
14839, 54.0497, 24.5755, 0.359749, 9.4253, 13.719, 0.966267, 0.273924, 75.5347, 28.4527, 3.41552, 8.36847, 199.678
14840, 53.3394, 32.5164, 0.325293, 9.13996, 13.3044, 0.93918, 0.269182, 75.516, 28.2592, 3.38328, 8.28111, 200.419
14841, 52.6879, 31.9525, 0.299005, 8.87939, 12.9133, 0.920149, 0.265806, 75.5228, 28.0814, 3.35693, 8.19181, 201.425
14842, 52.1683, 31.0823, 0.35346, 8.69875, 12.5712, 0.90571, 0.272758, 75.6077, 27.9522, 3.84489, 8.13449, 202.222
14843, 51.788, 30.7076, 1.50066, 9.30416, 12.9492, 0.961979, 0.844052, 76.1519, 28.1017, 5.94875, 8.08261, 208.145
14844, 63.1851, 30.1294, 3.18494, 10.3242, 13.5665, 1.02942, 1.56704, 76.821, 28.326, 8.87819, 8.02593, 222.687
14845, 69.7966, 27.5133, 3.63412, 10.4405, 13.3468, 1.03412, 1.65423, 76.9576, 28.2207, 10.0799, 23.8383, 238.587
14846, 73.9909, 54.154, 3.12733, 9.81571, 12.6692, 1.02028, 1.39086, 76.4619, 27.9318, 9.1384, 34.7229, 259.753
14847, 78.9053, 75.2345, 2.60168, 9.49041, 12.3155, 1.13289, 1.23732, 76.1058, 27.8463, 8.74764, 36.6608, 288.285
14848, 84.092, 81.4596, 2.36845, 9.52526, 12.3511, 1.27308, 1.23898, 75.8615, 27.8541, 9.34214, 36.3356, 313.205
14849, 87.0135, 81.5018, 2.28122, 9.34064, 12.2968, 1.26268, 1.18897, 75.3933, 27.6791, 9.60667, 35.5305, 324.972
14850, 93.973, 80.349, 2.33444, 9.24592, 12.1609, 1.24575, 1.15555, 75.0878, 27.5968, 9.86265, 34.9371, 331.569
14851, 96.5767, 70.8646, 2.32012, 9.15801, 11.9058, 1.21888, 1.12916, 75.137, 27.8911, 9.40542, 22.6785, 325.952
14852, 79.2243, 64.0015, 2.05994, 8.69481, 11.4059, 1.15533, 0.989701, 97.8395, 52.663, 8.18035, 19.7251, 318.416
14853, 73.6009, 61.2295, 1.67204, 8.20007, 10.9132, 1.09835, 0.817294, 86.5595, 39.0533, 6.97988, 19.26, 297.466
14854, 73.8465, 61.9862, 1.30159, 7.80602, 10.4992, 1.05123, 0.664249, 80.1762, 33.4585, 6.04221, 18.7755, 279.758
14855, 75.7896, 64.4222, 1.17398, 8.00276, 10.9981, 1.08828, 0.594902, 78.6714, 32.4944, 7.49711, 18.5539, 279.444
14856, 79.8402, 69.8608, 1.47763, 9.22955, 12.6348, 1.29018, 0.723228, 78.7125, 32.63, 12.5262, 18.6087, 298.963
14857, 78.635, 70.47, 1.76862, 10.0384, 12.9118, 1.44412, 0.954881, 78.6022, 32.6289, 14.1513, 18.6666, 308.38
14858, 76.0655, 62.1259, 1.73223, 9.8978, 12.5137, 1.5055, 0.94095, 78.1144, 32.3476, 12.6305, 18.601, 301.606
14859, 82.2069, 65.9916, 1.47363, 9.18681, 11.6997, 1.52624, 0.811952, 77.4093, 31.9784, 10.3157, 26.0742, 297.045
14860, 83.6502, 56.1388, 1.18573, 8.50526, 11.0061, 1.47962, 0.711172, 76.8999, 31.7939, 8.38549, 26.958, 291.631
14861, 85.52, 46.665, 1.95092, 10.9463, 13.3269, 1.94158, 1.58305, 96.6967, 52.4183, 10.8262, 29.459, 317
14862, 91.8832, 47.2841, 6.47342, 22.7319, 24.7781, 3.90878, 5.5546, 112.501, 64.2316, 24.1904, 30.9149, 410.463
14863, 98.8707, 52.2977, 10.3011, 34.9653, 35.3101, 5.81537, 9.61319, 125.588, 72.9467, 33.0673, 31.9063, 495.877
14864, 98.1792, 56.6556, 10.207, 32.6166, 32.1705, 6.57038, 8.95345, 124.486, 72.2074, 31.1333, 31.8704, 501.796
14865, 95.6284, 60.0063, 8.15893, 26.2696, 26.3808, 6.95887, 6.80943, 120.001, 69.9804, 24.9864, 31.6423, 469.62
14866, 91.8457, 63.8804, 6.0025, 20.997, 21.9247, 50.2791, 4.90156, 117.787, 69.8112, 19.0207, 28.9156, 455.202
14867, 86.0435, 67.8558, 4.31067, 17.3789, 19.0085, 55.3429, 3.55243, 116.544, 69.8821, 14.3998, 26.6884, 442.038
14868, 83.8985, 57.7694, 3.09735, 15.0256, 17.1587, 53.4897, 2.57765, 96.1846, 48.9522, 11.0892, 25.7219, 408.925
14869, 82.1027, 57.8048, 2.25432, 13.5779, 16.0122, 51.682, 1.88035, 86.4499, 40.6922, 8.80725, 25.3139, 378.357
14870, 83.2145, 58.5553, 1.67907, 12.4449, 15.1048, 50.7542, 1.39075, 82.5732, 37.764, 7.42821, 24.6811, 359.284
14871, 82.625, 60.1091, 1.28588, 11.5464, 14.3716, 49.4956, 1.05925, 80.5518, 36.3174, 6.60201, 23.2461, 347.711
14872, 79.6515, 62.506, 1.01345, 10.8674, 13.7812, 49.0804, 0.837668, 79.2115, 35.4062, 5.95634, 22.773, 339.726
14873, 82.7093, 66.1318, 0.816459, 10.3376, 13.2843, 47.6666, 0.683445, 78.1625, 34.7314, 5.32072, 22.2175, 336.064
14874, 80.5784, 86.0288, 0.679466, 9.93295, 12.8716, 35.6691, 0.582961, 82.619, 39.9272, 4.84969, 28.6319, 340.964
14875, 76.0807, 58.2514, 0.580289, 9.6264, 12.5529, 22.5087, 0.512237, 82.361, 39.5968, 4.53283, 30.5977, 327.744
14876, 78.2689, 62.4095, 0.590111, 9.74268, 12.6447, 12.483, 0.516837, 96.8057, 55.3013, 4.72259, 29.5482, 322.367
14877, 81.476, 64.4506, 1.36715, 12.4042, 15.3784, 7.45239, 0.954994, 101.199, 57.8902, 7.90809, 29.7307, 339.021
14878, 84.6144, 66.1028, 2.84118, 15.086, 17.8599, 4.77524, 1.80796, 109.781, 66.131, 11.2841, 30.1621, 364.059
14879, 91.4528, 67.1751, 10.7453, 27.0135, 28.6927, 5.41014, 7.04636, 122.082, 75.3879, 31.8202, 31.8456, 470.991
14880, 95.6912, 69.608, 18.1882, 37.5439, 37.4806, 6.27498, 11.1372, 134.237, 82.0073, 49.9664, 31.2166, 575.104
14881, 100.249, 76.1792, 23.6758, 44.715, 42.9679, 6.44789, 11.9901, 141.9, 86.5478, 63.8234, 24.9843, 647.407
14882, 101.887, 75.5952, 23.5869, 44.1731, 41.7391, 32.8467, 10.6781, 144.269, 88.3343, 62.5031, 22.1691, 665.315
14883, 98.8256, 72.0173, 19.1774, 37.53, 36.0636, 49.8719, 8.30517, 137.515, 82.9568, 50.7731, 21.9446, 629.75
14884, 94.0564, 67.8879, 14.1938, 30.4635, 30.4874, 51.2775, 6.05685, 131.949, 79.6287, 38.0238, 21.9616, 571.91
14885, 94.3016, 62.6951, 10.6631, 25.7536, 27.4181, 47.9664, 4.43493, 128.299, 77.4939, 28.8849, 21.3019, 521.022
14886, 91.2618, 62.3832, 8.42704, 22.8504, 25.8654, 46.3874, 3.5801, 127.871, 76.3007, 25.0816, 20.6218, 489.451
14887, 90.2963, 64.0526, 9.87557, 24.8116, 26.2048, 44.1644, 4.31343, 129.691, 75.2175, 31.0663, 20.5119, 500.211
14888, 100.887, 66.3807, 22.5879, 47.5274, 43.7953, 45.6211, 12.3809, 150.326, 87.9608, 55.1199, 22.8397, 648.694
14889, 109.649, 69.0374, 30.5645, 58.8359, 52.776, 35.1266, 17.1976, 161.349, 94.6933, 65.2869, 31.5414, 749.374
14890, 110.368, 71.4278, 27.7689, 52.8783, 48.4668, 21.5848, 15.3213, 169.246, 93.4417, 57.0118, 32.8696, 735.246
14891, 110.541, 71.9688, 25.1251, 45.9006, 43.8198, 13.9366, 13.7991, 175.254, 93.5974, 46.9773, 34.6096, 700.546
14892, 109.131, 72.5763, 25.1581, 43.0016, 41.8892, 10.5663, 13.4362, 183.838, 98.3875, 42.5948, 34.4327, 687.906
14893, 132.606, 71.3534, 55.6255, 76.0124, 65.9231, 14.9604, 29.4396, 218.331, 123.939, 78.4447, 39.069, 935.231
14894, 165.059, 82.6219, 94.2903, 124.636, 104.364, 21.8502, 51.3049, 260.817, 150.967, 119.683, 46.1323, 1324.2
14895, 170.867, 95.57, 90.565, 126.756, 103.351, 24.6091, 50.1882, 264.452, 153.153, 115.563, 48.8148, 1406.18
14896, 160.838, 99.0352, 68.9405, 102.727, 85.2998, 42.566, 38.2398, 255.698, 143.963, 91.8402, 47.5013, 1282.08
14897, 149.432, 103.026, 48.7462, 79.5442, 69.5225, 75.8616, 26.9611, 261.095, 142.914, 67.3724, 51.7023, 1142.56
