Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
29749, 150.338, 115.504, 0.533339, 33.9037, 60.7396, 1.24292, 0.673671, 150.462, 77.8401, 5.07823, 27.2079, 567.655
29750, 147.601, 113.243, 0.395826, 33.1421, 59.2275, 1.19972, 0.648166, 147.771, 75.8204, 4.99841, 26.3384, 556.861
29751, 144.893, 110.448, 0.533465, 32.238, 57.6317, 1.15379, 0.624394, 144.482, 73.8257, 4.94572, 25.4994, 545.022
29752, 142.504, 107.395, 0.387892, 31.292, 56.0235, 1.11604, 0.603755, 140.844, 71.8386, 4.86052, 24.7155, 532.201
29753, 140.213, 104.37, 0.489104, 30.3523, 54.4081, 1.0825, 0.581277, 137.444, 69.8708, 4.80413, 23.9291, 519.61
29754, 138.202, 101.874, 0.375405, 29.4417, 52.8018, 1.04994, 0.564587, 133.842, 67.9838, 4.75848, 23.1655, 507.248
29755, 136.582, 98.9555, 0.471041, 28.5537, 51.2176, 1.02237, 0.548185, 130.713, 66.1044, 4.71836, 22.409, 495.678
29756, 134.582, 96.5958, 0.368732, 27.6902, 49.6562, 0.992726, 0.533529, 127.896, 64.2015, 4.68617, 21.6661, 484.548
29757, 132.491, 94.6129, 0.456671, 26.9046, 48.2299, 0.972583, 0.518961, 125.485, 62.3774, 4.6541, 20.9429, 474.356
29758, 129.992, 92.8311, 0.363505, 26.1464, 46.845, 0.942531, 0.506208, 122.827, 60.5818, 4.62916, 20.2529, 464.215
29759, 127.949, 90.9092, 0.459908, 25.407, 45.4875, 0.927502, 0.491698, 119.819, 58.8279, 4.61673, 19.6111, 454.186
29760, 126.165, 89.1952, 0.361711, 24.768, 44.276, 0.912818, 0.484598, 116.837, 57.1813, 4.58771, 19.0327, 444.546
29761, 122.77, 87.4224, 0.453912, 24.2048, 43.1557, 0.907093, 0.475761, 113.72, 55.6638, 4.61338, 18.4533, 434.694
29762, 119.71, 85.0089, 1.3738, 24.7411, 42.8882, 1.05842, 0.860045, 111.535, 54.5124, 6.84394, 18.0616, 434.29
29763, 122.795, 83.5368, 2.8586, 29.1657, 48.6949, 2.26678, 1.69666, 112.504, 55.7765, 13.164, 18.8701, 464.143
29764, 127.543, 85.4748, 4.43827, 31.9702, 53.3061, 3.90105, 2.77973, 114.713, 58.2163, 20.3489, 21.0674, 499.662
29765, 124.745, 88.0379, 4.28635, 30.7615, 51.555, 4.68107, 2.6558, 111.639, 56.7021, 19.3324, 20.8315, 498.372
29766, 122.464, 86.8653, 3.33304, 28.1256, 47.682, 5.22306, 2.11118, 109.855, 54.8759, 15.7122, 21.2817, 479.791
29767, 120.278, 85.6384, 2.31783, 25.7431, 44.3288, 4.63573, 1.58223, 108.637, 53.7298, 12.3964, 20.138, 458.162
29768, 118.179, 83.0838, 1.52555, 23.9216, 41.8259, 3.64485, 1.20042, 105.992, 52.699, 9.94829, 18.522, 437.078
29769, 115.984, 78.7236, 0.954149, 22.548, 39.9042, 2.79373, 0.933662, 102.022, 50.6917, 8.15743, 17.1823, 416.537
29770, 114.239, 74.9364, 0.58559, 21.4993, 38.3146, 2.15864, 0.757191, 98.3881, 48.499, 6.89856, 16.1466, 398.316
29771, 112.994, 72.1395, 0.395067, 20.5883, 36.9188, 1.70939, 0.63528, 95.5565, 46.6011, 6.06143, 15.3357, 383.329
29772, 111.544, 69.8279, 0.449636, 19.8483, 35.7244, 1.41993, 0.557348, 92.9577, 44.932, 5.54636, 14.6857, 371.28
29773, 109.142, 67.8026, 0.364642, 19.1793, 34.6234, 1.19669, 0.494115, 90.4714, 43.4101, 5.16912, 14.1273, 360.406
29774, 106.657, 66.1194, 0.441397, 18.5554, 33.5852, 1.05717, 0.460345, 88.2176, 42.0004, 4.96778, 13.6141, 350.526
29775, 104.478, 64.3828, 0.355468, 17.9623, 32.5693, 0.945638, 0.426558, 86.1303, 40.7429, 4.78656, 13.1418, 341.249
29776, 102.882, 62.5964, 0.420549, 17.3844, 31.5681, 0.880327, 0.409556, 83.7162, 39.5137, 4.6829, 12.685, 332.535
29777, 101.523, 60.8436, 0.347662, 16.8822, 30.581, 0.868587, 0.386905, 81.3445, 38.4084, 4.57739, 12.2514, 324.316
29778, 100.186, 59.1329, 0.402875, 16.2976, 29.5936, 0.848025, 0.378764, 79.0391, 37.1735, 4.51229, 11.823, 316.459
29779, 98.7251, 57.4596, 0.347961, 15.7302, 28.5998, 0.839179, 0.363641, 76.9392, 35.9864, 4.46224, 11.3813, 309.089
29780, 97.7011, 55.8334, 0.427748, 15.6795, 27.6062, 0.817114, 0.363944, 74.9214, 34.8014, 4.7127, 10.9763, 303.667
29781, 96.8785, 54.2348, 0.420856, 15.436, 26.6424, 0.833434, 0.393555, 73.2243, 33.7438, 4.8227, 10.5887, 298.373
29782, 95.8257, 52.6803, 0.400157, 15.0865, 25.6988, 1.12478, 0.40993, 71.7028, 32.8312, 4.84397, 10.2023, 293.155
29783, 94.6864, 51.1673, 0.434523, 14.7497, 24.746, 1.24884, 0.407058, 70.2851, 31.8939, 4.82537, 9.84199, 287.768
29784, 93.6976, 49.6827, 0.40671, 14.348, 23.813, 1.28505, 0.408972, 68.8077, 30.8528, 4.80514, 9.56966, 282.16
29785, 91.9124, 48.2402, 0.425753, 13.8903, 22.9452, 1.30933, 0.402941, 67.2144, 29.8369, 4.7932, 9.30621, 276.139
29786, 87.6093, 46.7054, 0.399988, 13.4463, 22.1183, 1.32347, 0.399831, 65.502, 28.8036, 4.78372, 8.98602, 268.727
29787, 84.2497, 45.1253, 0.423826, 13.035, 21.329, 1.32641, 0.404612, 63.868, 27.7877, 4.76858, 8.67313, 260.695
29788, 82.0135, 43.6511, 0.428728, 12.6726, 20.6063, 1.32386, 0.412128, 62.3368, 26.8721, 4.75559, 8.38462, 253.193
29789, 80.2477, 42.3084, 0.431613, 12.3089, 19.9282, 1.34012, 0.411211, 60.8208, 25.944, 4.73562, 8.08289, 246.449
29790, 78.7959, 41.1137, 0.423372, 11.9817, 19.3671, 1.3516, 0.40928, 59.3165, 25.1291, 4.7211, 7.8149, 240.503
29791, 77.4165, 39.9962, 0.425949, 11.6972, 18.8747, 1.39655, 0.404522, 58.1003, 24.5508, 4.70141, 7.61955, 235.301
29792, 76.4703, 39.107, 0.452165, 11.5506, 18.5109, 1.534, 0.431605, 57.6453, 24.3972, 4.77703, 7.51908, 232.196
29793, 75.1161, 38.1949, 0.451765, 11.2575, 17.9323, 1.5503, 0.433954, 57.1906, 24.1397, 4.78428, 7.30426, 228.624
29794, 73.8234, 37.1985, 0.447123, 10.9388, 17.323, 1.56006, 0.435426, 56.7686, 23.894, 4.7604, 7.10247, 224.671
29795, 72.5128, 36.2014, 0.436004, 10.5973, 16.7459, 1.52875, 0.423008, 56.3435, 23.6353, 4.7113, 6.87671, 220.471
29796, 71.2928, 35.2189, 0.426695, 10.276, 16.2107, 1.49323, 0.412699, 55.9577, 23.4068, 4.6719, 6.63287, 216.391
29797, 70.0624, 34.2438, 0.416867, 9.96092, 15.6801, 1.4426, 0.400427, 55.5767, 23.1765, 4.63209, 6.39139, 212.342
29798, 68.9292, 33.2943, 0.415296, 9.67584, 15.1926, 1.40456, 0.393844, 55.2667, 23.0105, 4.60644, 6.17676, 208.572
29799, 67.8275, 32.3727, 0.406716, 9.42098, 14.7521, 1.36821, 0.385929, 59.055, 27.2801, 4.58104, 5.97655, 207.344
29800, 66.8175, 31.4976, 0.410228, 9.26893, 14.522, 1.34355, 0.387902, 69.3545, 28.4961, 4.66059, 5.78414, 212.03
29801, 65.8493, 30.6731, 0.434479, 9.34929, 14.6921, 1.33247, 0.430288, 73.7229, 28.6627, 5.13089, 5.59795, 217.6
29802, 64.8728, 29.9184, 0.428561, 9.14092, 14.3156, 1.31083, 0.436066, 74.5694, 28.4566, 5.15099, 5.43317, 217.847
29803, 63.8801, 29.211, 0.423437, 8.8281, 13.7494, 1.30209, 0.429403, 74.64, 28.2326, 5.01142, 5.3366, 215.438
29804, 62.9917, 28.5109, 0.410659, 8.50241, 13.1864, 1.29301, 0.412264, 74.624, 28.0297, 4.84717, 5.25146, 212.348
29805, 62.1474, 27.8147, 0.408408, 8.21459, 12.6821, 1.28596, 0.399649, 74.6384, 27.8574, 4.72381, 5.18285, 209.436
29806, 61.3394, 27.1267, 0.397012, 7.94563, 12.2289, 1.2741, 0.385553, 74.6381, 27.6633, 4.6239, 5.10293, 206.695
29807, 60.5381, 26.451, 0.398971, 7.70223, 11.8083, 1.26325, 0.377197, 74.6723, 27.5018, 4.55939, 5.03332, 204.189
29808, 59.745, 25.7895, 0.389834, 7.4613, 11.3954, 1.24932, 0.367983, 74.712, 27.3454, 4.50178, 4.97237, 201.761
29809, 73.9054, 28.7134, 0.391719, 7.23569, 11.0039, 1.24014, 0.362623, 74.778, 27.2133, 4.4665, 22.5961, 212.885
29810, 78.2497, 35.1363, 0.385038, 7.0166, 10.6111, 1.23012, 0.356562, 74.8135, 27.0407, 4.42987, 34.7381, 233.191
29811, 81.3271, 67.3977, 0.386317, 6.83619, 10.2846, 1.22309, 0.353193, 74.6012, 26.9463, 4.40462, 36.9437, 261.367
29812, 85.6864, 77.1056, 0.381987, 6.67518, 10.0287, 1.21716, 0.349132, 74.2624, 26.8518, 4.38114, 37.0737, 286.265
29813, 90.4717, 81.1576, 0.402763, 6.51173, 9.77244, 1.21065, 0.357995, 73.9396, 26.7777, 4.37333, 36.4617, 302.584
29814, 93.2143, 87.0161, 0.393641, 6.33419, 9.46285, 1.20309, 0.36364, 73.5037, 26.6191, 4.3495, 35.6282, 312.645
29815, 99.9282, 95.5516, 0.39225, 6.15301, 9.13333, 1.1974, 0.366682, 74.5859, 28.1218, 4.33465, 34.9927, 324.093
29816, 103.388, 90.6304, 0.379817, 5.97212, 8.80839, 1.19055, 0.361332, 96.485, 51.9023, 4.31133, 22.71, 339.019
29817, 84.8869, 67.7518, 0.384909, 5.80348, 8.50435, 1.18522, 0.35574, 103.151, 57.6216, 4.30148, 19.7556, 328.784
29818, 78.7548, 63.547, 0.371728, 5.63998, 8.23205, 1.17868, 0.348386, 85.5633, 38.493, 4.28101, 19.2797, 299.219
29819, 78.7647, 64.1132, 0.380513, 5.49616, 8.11971, 1.177, 0.360281, 78.0942, 32.1247, 4.28298, 18.7718, 278.668
29820, 80.2416, 66.3414, 0.368664, 5.34501, 7.81433, 1.17175, 0.352483, 76.0277, 30.7368, 4.26042, 18.4862, 270.507
29821, 83.3665, 71.3042, 0.375209, 5.19093, 7.51099, 1.16501, 0.345507, 75.2096, 30.2795, 4.24347, 18.3493, 271.172
29822, 82.7725, 71.1944, 0.364936, 5.05288, 7.2426, 1.15951, 0.338709, 74.5218, 29.8634, 4.22436, 18.2655, 272.527
29823, 80.1845, 63.4672, 0.732054, 6.50279, 8.46967, 1.69635, 0.736234, 74.7234, 30.017, 7.13368, 18.4641, 283.515
29824, 88.3036, 67.0548, 1.89205, 9.55189, 10.8136, 2.8479, 1.64405, 76.3118, 31.2593, 12.9101, 26.3933, 318.392
29825, 90.599, 58.1408, 3.52708, 11.8155, 12.4791, 3.51625, 2.53072, 77.0105, 31.7909, 19.0568, 27.581, 349.311
29826, 95.0994, 49.4142, 8.18701, 18.0072, 19.2111, 5.89949, 5.46585, 99.5389, 54.508, 34.3605, 30.7712, 433.598
29827, 95.1133, 48.9768, 10.4544, 19.6627, 20.7029, 6.09128, 5.72666, 108.697, 60.5894, 38.556, 30.2017, 463.624
29828, 94.4187, 50.6269, 9.24152, 16.8282, 17.7984, 6.4356, 4.60578, 117.227, 60.6793, 32.1315, 29.408, 445.785
29829, 92.0948, 52.8287, 7.05205, 13.5116, 14.663, 5.94914, 3.40437, 120.12, 59.4549, 24.5219, 28.7526, 416.577
29830, 90.2641, 55.4633, 5.45796, 11.6936, 13.095, 4.96136, 2.63312, 120.5, 58.9152, 19.0537, 28.2091, 394.567
29831, 91.6326, 59.5439, 10.6036, 18.924, 22.8563, 48.9187, 4.4861, 125.909, 63.1593, 39.8276, 26.5452, 497.144
29832, 93.8731, 65.8417, 19.1121, 30.1722, 33.5969, 56.9994, 10.6549, 142.519, 68.0189, 59.4336, 26.9521, 628.61
29833, 97.2913, 58.1628, 24.8558, 37.5349, 40.754, 57.3402, 13.6832, 132.762, 53.2874, 71.2887, 27.4466, 702.26
29834, 96.9046, 60.0492, 23.1016, 34.9167, 36.6594, 57.5346, 12.0096, 127.398, 47.2541, 60.7765, 27.9231, 666.731
29835, 96.6109, 61.5256, 17.7907, 27.9959, 29.7477, 57.4326, 8.96043, 126.676, 45.4471, 46.0401, 27.3115, 602.491
29836, 93.947, 62.9782, 12.7888, 21.8946, 24.0995, 55.3229, 6.37903, 126.308, 45.5065, 33.7968, 25.3461, 542.294
29837, 88.8355, 65.0524, 10.8826, 19.3989, 22.1745, 53.7017, 5.28847, 125.621, 46.2654, 27.6812, 24.3888, 508.784
29838, 116.537, 71.3692, 25.9118, 36.1252, 37.3284, 56.8513, 15.7309, 147.072, 62.1512, 43.1358, 28.0016, 646.327
29839, 113.253, 95.3221, 27.5999, 36.7306, 38.3416, 44.0814, 15.6195, 147.756, 63.8186, 43.5673, 33.7353, 689.647
29840, 102.496, 69.8145, 21.9206, 30.3978, 32.7422, 29.0795, 11.9762, 133.06, 60.7235, 35.7034, 36.6783, 626.854
29841, 98.8258, 74.1799, 15.8849, 24.398, 27.4373, 16.8153, 8.57154, 146.592, 72.4402, 27.2743, 34.6515, 560.806
29842, 99.7468, 73.8195, 11.2746, 20.1307, 23.7208, 9.44735, 6.10692, 149.254, 76.3132, 20.6755, 32.4294, 510.244
29843, 94.9679, 71.9269, 8.06047, 17.2255, 21.3385, 5.40662, 4.48418, 147.075, 80.9631, 16.2156, 31.2337, 470.131
29844, 93.6092, 69.5254, 5.94451, 15.516, 19.8578, 3.66492, 3.46678, 140.18, 80.14, 13.5169, 30.4381, 438.541
29845, 92.7644, 68.2828, 4.45924, 14.2319, 18.7037, 3.01337, 2.67429, 140.156, 78.0574, 11.3684, 28.5949, 416.87
29846, 96.7172, 72.6955, 3.54344, 13.8732, 19.0502, 5.48675, 2.17474, 137.49, 75.5708, 9.94226, 21.7068, 406.976
29847, 100.733, 71.4176, 5.96608, 19.44, 25.2585, 42.9107, 3.44715, 136.265, 76.0809, 12.6367, 19.2464, 455.166
29848, 97.5466, 69.0708, 6.48488, 19.7884, 24.9445, 47.233, 3.41702, 129.673, 70.6301, 12.6878, 19.5027, 467.28
29849, 94.3947, 66.4691, 5.57528, 17.7872, 22.6171, 47.9624, 2.81116, 125.868, 68.593, 11.2761, 20.4036, 453.851
29850, 96.0089, 62.4709, 4.35712, 15.7096, 20.4823, 45.6819, 2.19184, 124.994, 67.5402, 9.72784, 20.3874, 435.411
29851, 93.6445, 62.7045, 3.33486, 14.0946, 18.8741, 44.7771, 1.71537, 125.341, 68.3832, 8.52978, 20.0761, 420.138
29852, 91.8827, 64.3684, 2.56524, 12.9038, 17.6993, 42.4303, 1.36491, 123.041, 66.9293, 7.57278, 19.7462, 406.742
29853, 90.0386, 64.336, 2.01855, 12.0168, 16.8142, 40.5293, 1.11962, 119.991, 64.8446, 6.86891, 18.7398, 394.179
29854, 91.1415, 62.6406, 1.64466, 11.3667, 16.1183, 28.6279, 0.943413, 118.189, 63.95, 6.34877, 25.4413, 381.989
29855, 90.9983, 62.6686, 1.38654, 10.858, 15.5252, 16.3002, 0.820924, 127.95, 63.5484, 5.9604, 26.2465, 375.474
29856, 89.7861, 61.4886, 1.20529, 10.5497, 15.0011, 8.71054, 0.806046, 129.887, 62.7594, 5.75612, 26.442, 368.048
29857, 87.4964, 60.9608, 1.26499, 10.8538, 15.3762, 4.65792, 0.856241, 129.82, 61.9069, 5.88332, 25.6122, 361.929
29858, 88.1078, 56.4135, 1.34153, 10.6695, 15.0305, 2.75114, 0.854214, 128.161, 61.2621, 5.78155, 24.5046, 353.156
29859, 86.6873, 58.0121, 1.7389, 11.166, 15.6382, 2.25933, 0.949693, 127.849, 61.418, 6.50975, 24.1117, 351.672
29860, 88.3526, 59.9123, 3.39032, 14.1213, 19.0648, 2.61625, 1.80893, 130.254, 63.0777, 10.5018, 24.2023, 373.801
29861, 88.4582, 59.2514, 7.58597, 19.1045, 23.2966, 3.6268, 4.69484, 133.825, 66.2567, 17.6705, 23.9751, 416.672
29862, 94.3037, 64.8564, 11.499, 23.0421, 25.614, 5.29716, 8.24428, 142.387, 73.7943, 23.732, 32.9619, 471.697
29863, 93.4896, 66.1644, 10.9326, 21.2203, 23.322, 28.4492, 7.58904, 142.585, 73.8891, 21.9336, 34.1376, 490.491
29864, 95.9752, 64.4824, 18.7197, 31.7496, 32.3574, 41.6869, 9.28036, 144.665, 79.9735, 42.887, 32.906, 589.157
29865, 112.931, 67.0038, 32.7958, 49.7256, 47.4623, 47.805, 21.9575, 172.722, 96.6754, 61.3387, 38.5102, 757.754
29866, 115.176, 71.8715, 36.4528, 51.2389, 49.9914, 46.5509, 23.4811, 173.043, 93.7459, 60.5463, 37.631, 811.389
29867, 122.187, 73.9757, 40.7439, 53.7028, 52.2493, 50.6643, 23.6964, 178.648, 96.3804, 61.7452, 38.9146, 851.998
29868, 126.256, 77.354, 46.2614, 59.7886, 60.6081, 46.6658, 24.5119, 192.781, 104.878, 69.8147, 38.3261, 912.559
29869, 124.417, 77.8886, 39.8362, 52.4308, 55.2259, 43.9153, 21.1846, 195.101, 107.443, 61.0177, 36.1366, 870.545
29870, 124.622, 84.346, 29.8364, 42.3764, 46.5242, 46.0109, 15.8125, 188.28, 100.496, 47.0248, 17.0792, 781.759
29871, 117.115, 79.1536, 21.7756, 35.1784, 40.6094, 45.9299, 11.4841, 178.821, 97.0457, 35.7051, 10.987, 693.664
29872, 143.679, 84.5326, 52.5612, 66.1683, 73.4335, 49.3966, 31.2849, 216.092, 125.182, 73.5953, 14.8101, 938.908
29873, 244.046, 100.617, 89.4068, 106.321, 111.511, 62.3383, 61.0365, 274.454, 164.865, 102.976, 30.2151, 1378.72
29874, 241.531, 130.567, 101.852, 110.513, 109.491, 74.5281, 76.3402, 279.311, 169.012, 119.415, 38.9104, 1601.44
29875, 246.972, 139.06, 129.295, 123.496, 112.076, 96.1562, 88.1431, 321.631, 193.76, 144.957, 56.8626, 1853.49
29876, 220.832, 147.383, 118.727, 112.403, 101.431, 102.967, 72.6982, 348.5, 191.569, 141.242, 57.9926, 1842.32
29877, 214.667, 146.778, 115.394, 109.883, 96.8516, 117.426, 61.7178, 364.971, 214.853, 137.023, 58.4871, 1820.19
29878, 183.015, 138.244, 85.6424, 91.1485, 86.3405, 106.808, 44.8467, 341.192, 191.041, 107.403, 48.3794, 1596.83
29879, 167.326, 128.31, 59.6461, 73.6094, 76.4563, 91.2912, 31.5452, 305.246, 166.493, 79.0076, 39.2787, 1340.94
29880, 199.807, 131.653, 73.0051, 83.7331, 87.9337, 85.9121, 44.176, 304.046, 166.075, 97.252, 49.4963, 1402.54
29881, 199.967, 138.797, 82.513, 87.8208, 90.0142, 73.3006, 47.8053, 293.611, 160.271, 105.77, 46.0832, 1451.59
29882, 257.066, 146.618, 151.431, 124.045, 120.471, 95.9681, 105.331, 332.081, 187.64, 146.36, 75.6335, 1889.34
29883, 360.477, 186.723, 210.64, 185.79, 174.81, 117.547, 158.136, 418.791, 235.34, 214.26, 100.121, 2628.45
29884, 288.617, 223.839, 152.351, 153.782, 145.009, 98.2933, 95.6705, 383.008, 213.376, 174.243, 93.0805, 2405.66
29885, 282.492, 222.36, 167.075, 148.136, 147.502, 111.339, 110.767, 419.812, 232.483, 168.45, 116.305, 2442.22
29886, 321.131, 245.966, 264.47, 207.966, 202.358, 138.219, 183.28, 535.905, 295.047, 252.705, 128.723, 3196.13
29887, 375.939, 265.271, 312.532, 274.217, 245.106, 146.475, 212.792, 608.257, 345.857, 310.833, 137.754, 3806.95
29888, 324.167, 257.485, 234.191, 226.911, 208.128, 130.358, 141.072, 525.757, 288.551, 246.658, 129.314, 3322.52
29889, 330.67, 225.369, 211.206, 192.473, 178.862, 127.332, 109.263, 480.534, 263.513, 233.312, 121.851, 2960.74
29890, 323.477, 227.689, 269.21, 249.205, 214.926, 145.603, 136.856, 540.556, 306.58, 295.219, 128.997, 3332.95
29891, 292.69, 242.281, 204.048, 211.464, 189.821, 140.566, 132.623, 531.465, 305.583, 225.229, 114.436, 3045.89
29892, 263.993, 237.287, 132.552, 168.365, 165.698, 122.884, 81.9785, 479.253, 267.698, 159.966, 108.749, 2543.02
29893, 331.103, 192.165, 152.076, 172.124, 170.002, 129.648, 99.0722, 474.91, 262.283, 169.885, 112.356, 2555.68
29894, 275.949, 184.463, 127.131, 150.881, 156.895, 115.926, 74.0674, 459.551, 254.14, 148.701, 95.138, 2331.04
29895, 299.143, 191.175, 254.572, 219.186, 196.531, 135.214, 147.651, 546.548, 311.146, 265.377, 114.879, 3065.29
29896, 278.59, 197.125, 184.159, 196.109, 176.846, 115.754, 100.13, 497.98, 274.78, 209.714, 104.408, 2771.53
29897, 265.714, 192.503, 168.333, 174.517, 175.038, 108.723, 79.4977, 481.634, 267.484, 199.056, 103.738, 2543.13
29898, 318.41, 195.675, 492.516, 402.616, 321.479, 159.068, 267.626, 663.684, 381.896, 511.666, 124.359, 4587.52
29899, 352.632, 212.551, 417.085, 384.371, 305.817, 158.576, 257.706, 674.969, 390.491, 427.918, 142.609, 4686.18
29900, 306.998, 212.01, 207.656, 241.252, 216.372, 125.376, 118.731, 522.475, 310.313, 236.936, 118.345, 3306.97
29901, 283.711, 186.246, 118.617, 176.864, 180.662, 120.035, 67.6937, 407.115, 277.385, 145.41, 116.526, 2439.91
29902, 263.743, 207.872, 81.1514, 145.305, 163.963, 110.15, 46.8776, 449.58, 270.61, 100.506, 97.3677, 2057.37
29903, 252.808, 168.475, 61.7465, 128.31, 154.107, 98.8259, 36.3966, 455.744, 259.895, 76.8835, 83.7319, 1835.55
29904, 247.911, 161.768, 83.5368, 130.884, 160.394, 87.3864, 35.4384, 439.307, 238.109, 97.1586, 75.8045, 1812
29905, 309.484, 172.257, 233.463, 214.958, 223.884, 99.1028, 125.914, 518.613, 284.756, 232.636, 98.6553, 2699.27
29906, 296.487, 186.427, 172.435, 195.404, 198.69, 83.4484, 88.7807, 482.334, 257.497, 193.431, 91.6562, 2575.06
29907, 283.698, 179.967, 113.15, 161.781, 174.217, 76.0721, 58.9165, 456.593, 245.834, 136.643, 101.29, 2211.18
29908, 269.233, 168.808, 77.9305, 136.921, 158.603, 69.5676, 41.2131, 427.92, 225.154, 97.293, 91.9381, 1900.37
29909, 260.655, 160.345, 56.1015, 119.988, 148.442, 61.2304, 29.8977, 437.864, 242.338, 71.3396, 80.9437, 1692.83
29910, 257.26, 154.552, 41.6635, 108.299, 141.337, 45.9301, 22.2833, 420.512, 227.124, 53.7357, 73.2624, 1530.98
29911, 257.764, 150.368, 31.7651, 99.9795, 135.953, 30.6839, 17.0606, 388.491, 211.79, 41.6215, 68.13, 1395.55
29912, 260.84, 147.069, 24.8903, 93.9242, 131.72, 19.6668, 13.4465, 345.37, 202.003, 33.2214, 64.5386, 1280.3
29913, 266.526, 144.33, 20.0794, 89.3258, 128.091, 16.4802, 10.9217, 325.909, 195.282, 27.6174, 61.8495, 1204.75
29914, 275.328, 141.932, 16.6747, 85.6549, 124.849, 13.6855, 9.13779, 315.103, 189.338, 23.5723, 59.7054, 1158.25
29915, 275.842, 139.741, 14.2339, 82.6374, 121.878, 11.491, 7.85949, 307.798, 185.22, 20.5634, 57.911, 1123.63
29916, 216.798, 134.573, 12.4565, 80.0778, 119.112, 9.89561, 6.92842, 301.321, 181.446, 18.3338, 56.3323, 1062.48
29917, 196.854, 131.167, 11.1371, 77.8346, 116.485, 8.73701, 6.23481, 284.95, 167.068, 16.648, 54.8989, 998.685
29918, 191.268, 128.874, 10.1418, 75.9321, 114.065, 7.88182, 5.70661, 276.207, 161.215, 15.3979, 53.5712, 955.227
29919, 188.288, 126.831, 9.65444, 74.1713, 112.17, 7.23563, 5.38407, 270.574, 158.045, 14.9388, 52.3798, 928.528
29920, 186.063, 125.122, 10.7721, 73.6476, 111.092, 6.92996, 5.73464, 266.6, 155.927, 15.9988, 51.4052, 918.162
29921, 183.371, 123.475, 10.6568, 72.0368, 108.828, 6.52519, 5.52672, 261.449, 152.877, 15.9794, 50.2921, 902.562
29922, 181.594, 121.926, 10.3215, 70.5887, 107.417, 6.33005, 5.11958, 256.625, 150.069, 16.5442, 49.2271, 888.855
29923, 181.9, 120.993, 32.9854, 86.6496, 119.657, 7.00244, 11.825, 267.742, 157.07, 47.9471, 48.1166, 1022.32
29924, 183.724, 120.993, 101.398, 119.55, 139.162, 7.60332, 19.6627, 285.403, 167.885, 118.372, 47.9986, 1324.27
29925, 194.817, 123.944, 108.873, 135.371, 150.367, 13.0192, 30.2632, 304.482, 183.621, 134.688, 52.3133, 1495.2
29926, 189.658, 127.298, 83.0744, 120.132, 138.311, 13.3358, 26.1182, 293.553, 174.832, 108.796, 50.8076, 1404.98
29927, 184.177, 127.289, 59.4042, 103.22, 125.572, 18.057, 19.7143, 287.559, 172.826, 80.4386, 50.8835, 1262.52
29928, 178.573, 124.284, 42.7044, 90.7306, 116.393, 16.8911, 14.6507, 283.784, 168.98, 59.041, 48.698, 1139.8
29929, 172.6, 121.942, 31.2802, 82.1529, 110.439, 13.6778, 11.0652, 276.482, 165.978, 44.0525, 46.2483, 1042.36
29930, 167.715, 120.833, 23.4579, 76.0149, 105.835, 10.8331, 8.57611, 264.786, 159.358, 33.7954, 44.2715, 964.512
29931, 163.771, 120.799, 18.0539, 71.4688, 102.118, 8.73802, 6.84371, 254.068, 153.026, 26.7207, 42.7075, 904.537
29932, 169.964, 123.357, 37.5094, 87.3094, 111.035, 11.1823, 18.01, 265.097, 161.256, 47.6734, 45.5156, 1024.92
29933, 166.419, 126.72, 38.0094, 84.5979, 107.927, 9.94181, 17.4475, 239.595, 137.161, 49.4297, 43.8523, 1022.46
29934, 170.847, 131.153, 39.405, 85.0488, 110.863, 16.8431, 20.3919, 233.923, 133.791, 49.5683, 47.7233, 1040.7
29935, 204.948, 143.529, 119.319, 131.594, 145.856, 38.0379, 82.815, 285.655, 167.201, 112.767, 64.1716, 1585.9
29936, 397.11, 187.134, 518.444, 388.748, 374.299, 121.534, 306.019, 514.414, 316.575, 607.165, 129.452, 4583.55
29937, 506.663, 272.223, 383.757, 351.479, 371.182, 153.84, 244.517, 534.311, 327.857, 460.564, 182.885, 4684.28
29938, 464.254, 308.433, 216.949, 244.851, 266.25, 140.093, 131.777, 472.854, 289.835, 258.079, 171.69, 3626.83
29939, 382.694, 326.107, 142.047, 189.293, 209.6, 135.94, 82.453, 403.357, 274.884, 173.368, 162.104, 2898.54
29940, 330.244, 230.039, 115.282, 170.422, 188.811, 131.572, 66.3029, 499.718, 314.39, 143.695, 141.698, 2571.9
29941, 277.802, 199.233, 86.7763, 144.252, 168.862, 119.13, 48.8847, 499.474, 298.954, 110.428, 116.878, 2221.67
29942, 240.838, 185.503, 62.9693, 122.718, 155.067, 106.016, 35.1112, 447.929, 249.492, 81.677, 101.673, 1890.55
29943, 240.088, 179.549, 45.7964, 107.446, 145.254, 92.8617, 25.4013, 398.666, 204.96, 60.3773, 81.0975, 1636.61
29944, 221.625, 177.092, 35.3207, 97.1337, 138.237, 79.7671, 19.0748, 372.569, 183.279, 46.3754, 69.7482, 1457.89
